timestamp,solar_irradiance,ambient_temperature,module_temperature,humidity,cloud_cover,wind_speed,wind_direction,pv_power,wind_power,total_power
2019-06-30 01:00:00,0.0,28.46,28.46,72.2,20.0,3,212.4,0.0,0.453,0.453
2019-06-30 02:00:00,0.0,28.05,28.05,72.6,20.0,3,225.7,0.0,0.498,0.498
2019-06-30 03:00:00,0.0,27.64,27.64,72.9,20.0,3,202.7,0.0,0.498,0.498
2019-06-30 04:00:00,0.0,27.27,27.27,73.2,20.0,3,205.9,0.0,0.513,0.513
2019-06-30 05:00:00,0.0,27.49,27.49,73.0,20.0,3,223.9,0.0,0.471,0.471
2019-06-30 06:00:00,43.7,29.09,29.97,71.7,100.0,3,207.6,0.0284,0.404,0.4324
2019-06-30 07:00:00,182.75,31.66,35.35,69.7,79.3,3,222.5,0.1354,0.345,0.4804
2019-06-30 08:00:00,351.06,34.21,40.28,67.6,69.3,4,230.5,0.2622,0.307,0.5692
2019-06-30 09:00:00,453.43,35.98,45.11,66.2,73.2,3,209.5,0.332,0.286,0.618
2019-06-30 10:00:00,682.76,36.66,50.4,65.7,56.4,3,220.3,0.4934,0.28,0.7734
2019-06-30 11:00:00,769.56,37.48,52.97,65.0,50.6,3,202.0,0.5504,0.273,0.8234
2019-06-30 12:00:00,812.83,37.96,54.32,64.6,42.3,3,221.1,0.5795,0.224,0.8035
2019-06-30 13:00:00,823.44,38.16,54.76,64.5,41.0,3,215.5,0.5876,0.192,0.7796
2019-06-30 14:00:00,707.44,38.29,52.57,64.4,41.4,3,218.2,0.5116,0.17,0.6816
2019-06-30 15:00:00,544.78,38.03,49.04,64.6,42.3,3,207.1,0.4013,0.159,0.5603
2019-06-30 16:00:00,347.01,37.16,44.16,65.3,44.3,3,196.9,0.2548,0.179,0.4338
2019-06-30 17:00:00,173.55,35.95,40.14,66.2,57.3,2,218.5,0.1214,0.223,0.3444
2019-06-30 18:00:00,43.14,34.02,35.0,67.8,100.0,2,192.9,0.0205,0.254,0.2745
2019-06-30 19:00:00,0.0,33.22,33.22,68.4,20.0,2,210.3,0.0,0.265,0.265
2019-06-30 20:00:00,0.0,32.74,32.74,68.8,20.0,2,222.9,0.0,0.263,0.263
2019-06-30 21:00:00,0.0,32.21,32.21,69.2,20.0,2,215.4,0.0,0.253,0.253
2019-06-30 22:00:00,0.0,31.73,31.73,69.6,20.0,2,233.0,0.0,0.258,0.258
2019-06-30 23:00:00,0.0,31.13,31.13,70.1,20.0,2,223.8,0.0,0.228,0.228
2019-07-01 00:00:00,0.0,30.5,30.5,70.6,20.0,2,206.2,0.0,0.204,0.204
2019-07-01 01:00:00,0.0,29.91,29.91,71.1,20.0,2,213.0,0.0,0.252,0.252
2019-07-01 02:00:00,0.0,29.38,29.38,71.5,20.0,2,212.3,0.0,0.225,0.225
2019-07-01 03:00:00,0.0,28.88,28.88,71.9,20.0,1,196.9,0.0,0.193,0.193
2019-07-01 04:00:00,0.0,28.44,28.44,72.2,20.0,1,203.3,0.0,0.196,0.196
2019-07-01 05:00:00,0.0,34.04,34.04,67.8,20.0,3,207.1,0.0,0.206,0.206
2019-07-01 06:00:00,62.27,36.51,38.03,65.8,100.0,2,192.4,0.0413,0.214,0.2553
2019-07-01 07:00:00,229.18,40.57,46.14,62.5,60.2,2,213.2,0.1641,0.223,0.3871
2019-07-01 08:00:00,423.11,43.7,53.98,60.0,47.7,2,210.3,0.3016,0.237,0.5386
2019-07-01 09:00:00,623.8,46.04,61.17,58.2,40.6,2,196.0,0.433,0.221,0.654
2019-07-01 10:00:00,762.74,47.85,66.33,56.7,40.2,2,216.8,0.5164,0.163,0.6794
2019-07-01 11:00:00,846.2,49.1,69.59,55.7,40.2,2,219.9,0.5636,0.098,0.6616
2019-07-01 12:00:00,857.35,49.65,70.42,55.3,40.2,2,215.0,0.569,0.056,0.625
2019-07-01 13:00:00,799.77,49.59,68.97,55.3,40.3,2,209.5,0.5355,0.063,0.5985
2019-07-01 14:00:00,659.29,49.02,65.01,55.8,44.9,2,218.7,0.4502,0.136,0.5862
2019-07-01 15:00:00,515.16,47.87,60.4,56.7,40.8,2,219.6,0.3604,0.225,0.5854
2019-07-01 16:00:00,326.34,46.19,54.11,58.0,48.2,2,215.8,0.2288,0.282,0.5108
2019-07-01 17:00:00,163.73,44.17,48.13,59.7,61.4,2,204.5,0.1105,0.333,0.4435
2019-07-01 18:00:00,43.15,42.1,43.08,61.3,100.0,2,215.5,0.0196,0.379,0.3986
2019-07-01 19:00:00,0.0,40.66,40.66,62.5,20.0,2,224.7,0.0,0.429,0.429
2019-07-01 20:00:00,0.0,39.96,39.96,63.0,20.0,2,206.8,0.0,0.514,0.514
2019-07-01 21:00:00,0.0,39.3,39.3,63.6,20.0,2,233.7,0.0,0.501,0.501
2019-07-01 22:00:00,0.0,38.71,38.71,64.0,20.0,3,207.5,0.0,0.491,0.491
2019-07-01 23:00:00,0.0,38.14,38.14,64.5,20.0,3,213.1,0.0,0.361,0.361
2019-07-02 00:00:00,0.0,37.58,37.58,64.9,20.0,2,205.2,0.0,0.254,0.254
2019-07-02 01:00:00,0.0,37.03,37.03,65.4,20.0,2,214.2,0.0,0.241,0.241
2019-07-02 02:00:00,0.0,36.32,36.32,65.9,20.0,1,194.5,0.0,0.418,0.418
2019-07-02 03:00:00,0.0,35.53,35.53,66.6,20.0,0,206.5,0.0,0.54,0.54
2019-07-02 04:00:00,0.0,34.86,34.86,67.1,20.0,1,201.0,0.0,0.628,0.628
2019-07-02 05:00:00,0.0,35.29,35.29,66.8,20.0,2,213.3,0.0,0.639,0.639
2019-07-02 06:00:00,61.36,37.34,38.59,65.1,100.0,3,221.9,0.0405,0.596,0.6365
2019-07-02 07:00:00,232.97,40.2,44.9,62.8,58.5,3,218.4,0.1679,0.523,0.6909
2019-07-02 08:00:00,438.94,42.98,53.65,60.6,43.8,2,188.2,0.3141,0.448,0.7621
2019-07-02 09:00:00,623.74,45.56,60.7,58.5,40.6,2,232.4,0.4339,0.313,0.7469
2019-07-02 10:00:00,762.81,47.74,70.92,56.8,40.2,1,214.9,0.5056,0.187,0.6926
2019-07-02 11:00:00,846.4,49.39,75.09,55.5,40.2,1,204.2,0.5493,0.099,0.6483
2019-07-02 12:00:00,799.99,50.37,74.66,54.7,42.3,1,213.5,0.5199,0.044,0.5639
2019-07-02 13:00:00,799.22,50.67,74.95,54.5,40.2,1,213.7,0.5202,0.047,0.5672
2019-07-02 14:00:00,680.94,50.29,78.04,54.8,40.3,0,205.3,0.4378,0.111,0.5488
2019-07-02 15:00:00,515.54,49.31,70.36,55.6,40.8,0,213.9,0.3442,0.172,0.5162
2019-07-02 16:00:00,338.65,47.75,61.55,56.8,46.3,0,205.9,0.2297,0.179,0.4087
2019-07-02 17:00:00,156.12,45.76,52.09,58.4,64.2,0,207.9,0.1034,0.266,0.3694
2019-07-02 18:00:00,19.52,43.77,44.33,60.0,100.0,1,205.1,0.0062,0.459,0.4652
2019-07-02 19:00:00,0.0,42.43,42.43,61.1,20.0,2,197.6,0.0,0.515,0.515
2019-07-02 20:00:00,0.0,41.4,41.4,61.9,20.0,2,213.4,0.0,0.565,0.565
2019-07-02 21:00:00,0.0,40.24,40.24,62.8,20.0,3,217.8,0.0,0.605,0.605
2019-07-02 22:00:00,0.0,38.99,38.99,63.8,20.0,3,217.1,0.0,0.601,0.601
2019-07-02 23:00:00,0.0,37.71,37.71,64.8,20.0,3,220.2,0.0,0.568,0.568
2019-07-03 00:00:00,0.0,36.59,36.59,65.7,20.0,3,214.4,0.0,0.55,0.55
2019-07-03 01:00:00,0.0,35.71,35.71,66.4,20.0,4,205.8,0.0,0.675,0.675
2019-07-03 02:00:00,0.0,34.99,34.99,67.0,20.0,3,219.5,0.0,0.769,0.769
2019-07-03 03:00:00,0.0,34.36,34.36,67.5,20.0,3,197.6,0.0,0.772,0.772
2019-07-03 04:00:00,0.0,33.81,33.81,68.0,20.0,3,202.1,0.0,0.761,0.761
2019-07-03 05:00:00,0.0,33.88,33.88,67.9,20.0,3,201.5,0.0,0.748,0.748
2019-07-03 06:00:00,63.36,35.41,36.7,66.7,98.6,3,221.9,0.0424,0.737,0.7794
2019-07-03 07:00:00,211.65,36.61,40.89,65.7,65.9,3,220.6,0.1544,0.721,0.8754
2019-07-03 08:00:00,432.04,37.78,48.28,64.8,47.1,2,216.0,0.3161,0.677,0.9931
2019-07-03 09:00:00,612.4,38.92,53.78,63.9,43.0,2,221.9,0.4389,0.637,1.0759
2019-07-03 10:00:00,748.58,39.57,57.71,63.3,41.9,2,202.3,0.5266,0.574,1.1006
2019-07-03 11:00:00,684.84,40.02,56.58,63.0,59.9,2,214.6,0.4804,0.484,0.9644
2019-07-03 12:00:00,637.53,40.88,56.28,62.3,68.3,2,209.9,0.4464,0.379,0.8254
2019-07-03 13:00:00,569.34,41.72,55.48,61.6,79.7,2,219.6,0.3989,0.385,0.7839
2019-07-03 14:00:00,478.31,42.61,54.19,60.9,77.8,2,210.0,0.3373,0.391,0.7283
2019-07-03 15:00:00,301.34,42.22,49.52,61.2,92.8,2,207.3,0.214,0.376,0.59
2019-07-03 16:00:00,238.95,41.16,46.97,62.1,88.9,2,216.6,0.1713,0.365,0.5363
2019-07-03 17:00:00,154.3,40.27,44.01,62.8,68.9,2,219.9,0.1067,0.376,0.4827
2019-07-03 18:00:00,39.72,38.87,39.77,63.9,100.0,2,204.5,0.018,0.394,0.412
2019-07-03 19:00:00,0.0,37.83,37.83,64.7,20.0,2,210.5,0.0,0.413,0.413
2019-07-03 20:00:00,0.0,36.97,36.97,65.4,20.0,3,200.6,0.0,0.51,0.51
2019-07-03 21:00:00,0.0,36.11,36.11,66.1,20.0,3,186.2,0.0,0.457,0.457
2019-07-03 22:00:00,0.0,35.32,35.32,66.7,20.0,3,213.1,0.0,0.376,0.376
2019-07-03 23:00:00,0.0,34.64,34.64,67.3,20.0,3,217.2,0.0,0.327,0.327
2019-07-04 00:00:00,0.0,33.96,33.96,67.8,20.0,3,212.9,0.0,0.35,0.35
2019-07-04 01:00:00,0.0,33.43,33.43,68.3,20.0,3,190.8,0.0,0.362,0.362
2019-07-04 02:00:00,0.0,32.96,32.96,68.6,20.0,3,206.8,0.0,0.509,0.509
2019-07-04 03:00:00,0.0,32.58,32.58,68.9,20.0,2,188.1,0.0,0.654,0.654
2019-07-04 04:00:00,0.0,32.33,32.33,69.1,20.0,2,224.0,0.0,0.724,0.724
2019-07-04 05:00:00,0.0,32.55,32.55,69.0,20.0,3,199.4,0.0,0.744,0.744
2019-07-04 06:00:00,59.54,33.09,34.3,68.5,100.0,3,222.9,0.04,0.744,0.784
2019-07-04 07:00:00,225.87,33.94,38.51,67.8,60.5,3,219.8,0.1672,0.753,0.9202
2019-07-04 08:00:00,426.05,35.7,46.06,66.4,46.3,2,201.3,0.3147,0.779,1.0937
2019-07-04 09:00:00,607.39,36.21,50.94,66.0,44.0,2,199.0,0.4405,0.796,1.2365
2019-07-04 10:00:00,747.86,34.91,53.03,67.1,42.2,2,213.8,0.5369,0.793,1.3299
2019-07-04 11:00:00,856.29,34.73,55.46,67.2,41.7,2,201.9,0.6075,0.768,1.3755
2019-07-04 12:00:00,867.81,34.84,55.86,67.1,41.6,2,211.3,0.6148,0.687,1.3018
2019-07-04 13:00:00,812.54,34.8,54.49,67.2,41.7,2,205.5,0.5804,0.644,1.2244
2019-07-04 14:00:00,699.15,34.97,51.94,67.0,42.1,2,192.5,0.5068,0.62,1.1268
2019-07-04 15:00:00,512.77,34.83,47.3,67.1,46.2,2,188.0,0.3795,0.647,1.0265
2019-07-04 16:00:00,294.19,34.25,41.4,67.6,62.8,2,212.6,0.2179,0.689,0.9069
2019-07-04 17:00:00,156.25,33.47,37.26,68.2,73.1,2,204.7,0.1122,0.753,0.8652
2019-07-04 18:00:00,44.24,32.55,33.55,69.0,95.0,2,204.8,0.0214,0.849,0.8704
2019-07-04 19:00:00,0.0,31.91,31.91,69.5,20.0,2,217.3,0.0,0.852,0.852
2019-07-04 20:00:00,0.0,31.41,31.41,69.9,20.0,3,222.0,0.0,0.812,0.812
2019-07-04 21:00:00,0.0,30.96,30.96,70.2,20.0,3,207.6,0.0,0.722,0.722
2019-07-04 22:00:00,0.0,30.6,30.6,70.5,20.0,3,206.9,0.0,0.615,0.615
2019-07-04 23:00:00,0.0,30.22,30.22,70.8,20.0,3,215.3,0.0,0.556,0.556
2019-07-05 00:00:00,0.0,29.89,29.89,71.1,20.0,3,195.9,0.0,0.447,0.447
2019-07-05 01:00:00,0.0,29.55,29.55,71.4,20.0,3,211.7,0.0,0.341,0.341
2019-07-05 02:00:00,0.0,29.26,29.26,71.6,20.0,2,215.0,0.0,0.305,0.305
2019-07-05 03:00:00,0.0,29.0,29.0,71.8,20.0,2,216.2,0.0,0.433,0.433
2019-07-05 04:00:00,0.0,28.83,28.83,71.9,20.0,2,190.1,0.0,0.495,0.495
2019-07-05 05:00:00,0.0,29.02,29.02,71.8,20.0,2,201.8,0.0,0.516,0.516
2019-07-05 06:00:00,58.63,29.85,31.28,71.1,100.0,2,200.7,0.0399,0.491,0.5309
2019-07-05 07:00:00,230.56,30.89,36.49,70.3,58.9,2,210.4,0.1724,0.448,0.6204
2019-07-05 08:00:00,420.58,31.68,41.9,69.7,47.8,2,214.3,0.3159,0.479,0.7949
2019-07-05 09:00:00,601.6,32.35,46.94,69.1,45.1,2,224.4,0.4436,0.574,1.0176
2019-07-05 10:00:00,723.43,32.83,50.35,68.7,47.4,2,204.5,0.5245,0.669,1.1935
2019-07-05 11:00:00,856.57,33.12,59.12,68.5,41.7,1,204.5,0.5981,0.714,1.3121
2019-07-05 12:00:00,867.23,33.23,59.56,68.4,41.6,1,220.9,0.6045,0.712,1.3165
2019-07-05 13:00:00,812.08,33.26,57.93,68.4,41.7,1,212.4,0.5714,0.724,1.2954
2019-07-05 14:00:00,654.92,33.12,53.04,68.5,46.3,1,222.1,0.4716,0.773,1.2446
2019-07-05 15:00:00,505.14,32.89,48.29,68.7,43.2,1,212.3,0.3724,0.77,1.1424
2019-07-05 16:00:00,336.69,32.57,42.82,68.9,47.0,1,197.9,0.2487,0.724,0.9727
2019-07-05 17:00:00,155.92,32.15,36.87,69.3,63.8,1,196.1,0.1109,0.683,0.7939
2019-07-05 18:00:00,35.95,31.59,32.61,69.7,100.0,1,193.9,0.0165,0.633,0.6495
2019-07-05 19:00:00,0.0,31.33,31.33,69.9,20.0,1,216.1,0.0,0.639,0.639
2019-07-05 20:00:00,0.0,31.11,31.11,70.1,20.0,1,221.3,0.0,0.72,0.72
2019-07-05 21:00:00,0.0,30.82,30.82,70.3,20.0,1,227.9,0.0,0.702,0.702
2019-07-05 22:00:00,0.0,30.46,30.46,70.6,20.0,1,217.9,0.0,0.622,0.622
2019-07-05 23:00:00,0.0,30.01,30.01,71.0,20.0,2,221.1,0.0,0.574,0.574
2019-07-06 00:00:00,0.0,29.6,29.6,71.3,20.0,2,202.8,0.0,0.575,0.575
2019-07-06 01:00:00,0.0,29.22,29.22,71.6,20.0,2,197.0,0.0,0.668,0.668
2019-07-06 02:00:00,0.0,28.87,28.87,71.9,20.0,2,217.1,0.0,0.763,0.763
2019-07-06 03:00:00,0.0,28.57,28.57,72.1,20.0,1,212.7,0.0,0.71,0.71
2019-07-06 04:00:00,0.0,28.37,28.37,72.3,20.0,1,209.6,0.0,0.727,0.727
2019-07-06 05:00:00,0.0,28.37,28.37,72.3,20.0,1,212.4,0.0,0.778,0.778
2019-07-06 06:00:00,58.62,28.8,31.2,72.0,100.0,0,211.8,0.0399,0.831,0.8709
2019-07-06 07:00:00,66.12,29.63,32.33,71.3,100.0,0,221.4,0.045,0.877,0.922
2019-07-06 08:00:00,120.29,30.34,35.23,70.7,100.0,0,221.5,0.0852,0.917,1.0022
2019-07-06 09:00:00,241.72,30.99,40.8,70.2,95.8,0,214.0,0.1742,0.931,1.1052
2019-07-06 10:00:00,415.33,31.82,48.66,69.5,85.0,0,217.0,0.2962,0.923,1.2192
2019-07-06 11:00:00,787.28,32.15,64.15,69.3,44.1,0,213.7,0.5369,0.907,1.4439
2019-07-06 12:00:00,868.6,32.13,67.45,69.3,41.6,0,204.0,0.5843,0.92,1.5043
2019-07-06 13:00:00,813.44,32.12,65.21,69.3,41.7,0,216.1,0.554,0.964,1.518
2019-07-06 14:00:00,455.32,32.11,50.61,69.3,79.0,0,194.6,0.3256,0.961,1.2866
2019-07-06 15:00:00,453.28,31.96,50.45,69.4,60.1,0,219.1,0.3286,0.934,1.2626
2019-07-06 16:00:00,300.61,31.6,43.86,69.7,63.1,0,196.6,0.2205,0.866,1.0865
2019-07-06 17:00:00,168.06,31.04,36.1,70.2,52.7,1,211.4,0.1186,0.658,0.7766
2019-07-06 18:00:00,10.2,30.28,30.56,70.8,100.0,1,200.1,0.0015,0.513,0.5145
2019-07-06 19:00:00,0.0,29.86,29.86,71.1,20.0,2,214.1,0.0,0.423,0.423
2019-07-06 20:00:00,0.0,29.49,29.49,71.4,20.0,2,208.2,0.0,0.374,0.374
2019-07-06 21:00:00,0.0,29.17,29.17,71.7,20.0,2,192.6,0.0,0.349,0.349
2019-07-06 22:00:00,0.0,28.82,28.82,71.9,20.0,2,212.8,0.0,0.378,0.378
2019-07-06 23:00:00,0.0,28.54,28.54,72.2,20.0,2,202.8,0.0,0.398,0.398
2019-07-07 00:00:00,0.0,28.25,28.25,72.4,20.0,2,216.5,0.0,0.443,0.443
2019-07-07 01:00:00,0.0,27.99,27.99,72.6,20.0,2,207.7,0.0,0.516,0.516
2019-07-07 02:00:00,0.0,27.69,27.69,72.8,20.0,2,211.6,0.0,0.642,0.642
2019-07-07 03:00:00,0.0,27.37,27.37,73.1,20.0,2,198.1,0.0,0.682,0.682
2019-07-07 04:00:00,0.0,27.13,27.13,73.3,20.0,2,201.8,0.0,0.725,0.725
2019-07-07 05:00:00,0.0,27.38,27.38,73.1,20.0,2,203.1,0.0,0.724,0.724
2019-07-07 06:00:00,21.36,28.59,29.11,72.1,100.0,2,216.2,0.0114,0.68,0.6914
2019-07-07 07:00:00,154.03,30.35,34.09,70.7,85.6,2,224.4,0.1134,0.63,0.7434
2019-07-07 08:00:00,141.7,31.9,35.33,69.5,100.0,2,199.6,0.1017,0.561,0.6627
2019-07-07 09:00:00,232.77,32.86,39.91,68.7,96.8,1,218.4,0.168,0.506,0.674
2019-07-07 10:00:00,266.34,33.19,41.25,68.4,96.5,1,186.0,0.1916,0.473,0.6646
2019-07-07 11:00:00,235.18,33.26,42.78,68.4,98.4,0,195.7,0.1663,0.415,0.5813
2019-07-07 12:00:00,188.87,32.66,38.38,68.9,97.5,1,198.1,0.1343,0.345,0.4793
2019-07-07 13:00:00,176.06,32.21,37.54,69.2,98.9,1,194.1,0.1254,0.4,0.5254
2019-07-07 14:00:00,288.69,32.21,40.96,69.2,95.5,1,191.8,0.2103,0.469,0.6793
2019-07-07 15:00:00,209.98,32.1,38.48,69.3,91.0,1,211.8,0.1534,0.527,0.6804
2019-07-07 16:00:00,332.1,31.75,45.29,69.6,52.3,0,205.5,0.2428,0.564,0.8068
2019-07-07 17:00:00,160.52,31.22,37.74,70.0,64.9,0,211.5,0.1141,0.595,0.7091
2019-07-07 18:00:00,40.83,30.53,31.69,70.6,100.0,1,214.6,0.0194,0.605,0.6244
2019-07-07 19:00:00,0.0,30.14,30.14,70.9,20.0,1,210.3,0.0,0.607,0.607
2019-07-07 20:00:00,0.0,29.83,29.83,71.1,20.0,1,214.2,0.0,0.517,0.517
2019-07-07 21:00:00,0.0,29.52,29.52,71.4,20.0,1,207.0,0.0,0.422,0.422
2019-07-07 22:00:00,0.0,29.2,29.2,71.6,20.0,1,195.8,0.0,0.381,0.381
2019-07-07 23:00:00,0.0,28.87,28.87,71.9,20.0,1,218.2,0.0,0.399,0.399
2019-07-08 00:00:00,0.0,28.58,28.58,72.1,20.0,1,200.8,0.0,0.464,0.464
2019-07-08 01:00:00,0.0,28.36,28.36,72.3,20.0,1,197.4,0.0,0.436,0.436
2019-07-08 02:00:00,0.0,28.1,28.1,72.5,20.0,1,205.0,0.0,0.541,0.541
2019-07-08 03:00:00,0.0,27.9,27.9,72.7,20.0,1,197.6,0.0,0.563,0.563
2019-07-08 04:00:00,0.0,27.66,27.66,72.9,20.0,1,202.6,0.0,0.555,0.555
2019-07-08 05:00:00,0.0,27.87,27.87,72.7,20.0,1,210.2,0.0,0.559,0.559
2019-07-08 06:00:00,53.04,28.86,30.48,71.9,100.0,1,210.2,0.0356,0.573,0.6086
2019-07-08 07:00:00,222.14,31.01,36.4,70.2,61.1,2,197.8,0.1658,0.599,0.7648
2019-07-08 08:00:00,385.2,33.22,42.58,68.4,57.5,2,201.9,0.2869,0.633,0.9199
2019-07-08 09:00:00,516.49,34.29,46.81,67.6,58.4,2,217.5,0.3785,0.622,1.0005
2019-07-08 10:00:00,355.4,34.71,45.46,67.2,89.6,1,211.7,0.2551,0.555,0.8101
2019-07-08 11:00:00,618.54,35.29,54.03,66.8,68.8,1,227.5,0.437,0.512,0.949
2019-07-08 12:00:00,518.02,35.51,56.51,66.6,80.2,0,218.5,0.3593,0.51,0.8693
2019-07-08 13:00:00,817.15,35.71,68.96,66.4,41.6,0,218.2,0.547,0.472,1.019
2019-07-08 14:00:00,702.72,35.6,64.23,66.5,42.1,0,192.9,0.4824,0.416,0.8984
2019-07-08 15:00:00,542.86,35.22,57.38,66.8,43.0,0,214.4,0.3854,0.442,0.8274
2019-07-08 16:00:00,338.74,34.7,48.5,67.2,44.3,0,206.2,0.244,0.498,0.742
2019-07-08 17:00:00,168.36,33.89,40.69,67.9,52.7,0,201.2,0.1164,0.562,0.6784
2019-07-08 18:00:00,25.97,30.19,31.17,70.9,100.0,0,208.4,0.0105,0.62,0.6305
2019-07-08 19:00:00,0.0,31.02,31.02,70.2,20.0,0,216.2,0.0,0.675,0.675
2019-07-08 20:00:00,0.0,30.06,30.06,70.9,20.0,0,211.7,0.0,0.724,0.724
2019-07-08 21:00:00,0.0,29.82,29.82,71.1,20.0,0,198.0,0.0,0.684,0.684
2019-07-08 22:00:00,0.0,29.51,29.51,71.4,20.0,0,214.2,0.0,0.6,0.6
2019-07-08 23:00:00,0.0,29.64,29.64,71.3,20.0,0,200.4,0.0,0.557,0.557
2019-07-09 00:00:00,0.0,28.7,28.7,72.0,20.0,1,208.0,0.0,0.523,0.523
2019-07-09 01:00:00,0.0,28.89,28.89,71.9,20.0,1,202.8,0.0,0.466,0.466
2019-07-09 02:00:00,0.0,28.78,28.78,72.0,20.0,1,203.6,0.0,0.566,0.566
2019-07-09 03:00:00,0.0,28.52,28.52,72.2,20.0,2,213.5,0.0,0.589,0.589
2019-07-09 04:00:00,0.0,28.28,28.28,72.4,20.0,2,195.4,0.0,0.599,0.599
2019-07-09 05:00:00,0.0,28.65,28.65,72.1,20.0,2,225.2,0.0,0.615,0.615
2019-07-09 06:00:00,43.7,30.44,31.5,70.7,100.0,2,187.6,0.0282,0.621,0.6492
2019-07-09 07:00:00,151.73,32.57,35.64,68.9,90.2,3,199.8,0.1108,0.599,0.7098
2019-07-09 08:00:00,320.09,34.22,40.67,67.6,70.9,3,209.5,0.2377,0.565,0.8027
2019-07-09 09:00:00,327.84,35.65,42.24,66.5,90.3,3,211.6,0.239,0.526,0.765
2019-07-09 10:00:00,302.1,36.98,43.05,65.4,95.3,3,204.8,0.2171,0.488,0.7051
2019-07-09 11:00:00,428.5,38.0,46.6,64.6,88.1,3,205.2,0.3078,0.418,0.7258
2019-07-09 12:00:00,705.08,38.87,55.92,63.9,57.3,2,209.9,0.4967,0.302,0.7987
2019-07-09 13:00:00,743.25,39.25,57.25,63.6,46.9,2,203.5,0.5235,0.294,0.8175
2019-07-09 14:00:00,666.68,39.05,55.23,63.8,45.4,2,219.7,0.4757,0.336,0.8117
2019-07-09 15:00:00,361.27,38.44,47.21,64.2,78.9,2,214.2,0.2622,0.405,0.6672
2019-07-09 16:00:00,315.77,37.64,47.25,64.9,54.6,1,214.5,0.2285,0.449,0.6775
2019-07-09 17:00:00,156.36,36.65,41.38,65.7,63.8,1,196.1,0.109,0.454,0.563
2019-07-09 18:00:00,13.0,34.9,35.27,67.1,100.0,1,205.0,0.0028,0.466,0.4688
2019-07-09 19:00:00,0.0,34.03,34.03,67.8,20.0,2,202.8,0.0,0.471,0.471
2019-07-09 20:00:00,0.0,33.13,33.13,68.5,20.0,2,195.7,0.0,0.454,0.454
2019-07-09 21:00:00,0.0,32.48,32.48,69.0,20.0,2,209.4,0.0,0.388,0.388
2019-07-09 22:00:00,0.0,31.8,31.8,69.6,20.0,2,200.4,0.0,0.322,0.322
2019-07-09 23:00:00,0.0,31.3,31.3,70.0,20.0,2,212.3,0.0,0.311,0.311
2019-07-10 00:00:00,0.0,30.82,30.82,70.3,20.0,3,194.1,0.0,0.379,0.379
2019-07-10 01:00:00,0.0,30.41,30.41,70.7,20.0,3,222.0,0.0,0.497,0.497
2019-07-10 02:00:00,0.0,30.04,30.04,71.0,20.0,3,195.9,0.0,0.63,0.63
2019-07-10 03:00:00,0.0,29.68,29.68,71.3,20.0,2,207.0,0.0,0.682,0.682
2019-07-10 04:00:00,0.0,29.31,29.31,71.6,20.0,2,212.7,0.0,0.69,0.69
2019-07-10 05:00:00,0.0,29.33,29.33,71.5,20.0,2,199.1,0.0,0.688,0.688
2019-07-10 06:00:00,23.22,30.01,30.58,71.0,100.0,2,213.4,0.0127,0.695,0.7077
2019-07-10 07:00:00,165.01,31.08,35.09,70.1,80.4,2,192.5,0.1216,0.697,0.8186
2019-07-10 08:00:00,342.13,32.64,39.55,68.9,65.5,3,219.3,0.2564,0.686,0.9424
2019-07-10 09:00:00,545.11,35.18,46.16,66.9,57.5,3,205.0,0.4012,0.646,1.0472
2019-07-10 10:00:00,736.54,37.29,52.13,65.2,44.0,3,198.9,0.5306,0.564,1.0946
2019-07-10 11:00:00,728.25,38.67,53.33,64.1,56.0,3,201.8,0.5191,0.442,0.9611
2019-07-10 12:00:00,870.43,39.5,54.51,63.4,41.6,4,212.9,0.6202,0.289,0.9092
2019-07-10 13:00:00,647.17,39.75,50.89,63.2,61.2,4,199.0,0.466,0.259,0.725
2019-07-10 14:00:00,661.4,39.2,50.62,63.6,45.5,4,197.3,0.4814,0.272,0.7534
2019-07-10 15:00:00,522.45,37.77,48.34,64.8,44.8,3,202.6,0.3853,0.341,0.7263
2019-07-10 16:00:00,291.75,36.64,42.53,65.7,64.2,3,193.1,0.2151,0.42,0.6351
2019-07-10 17:00:00,166.73,35.24,38.59,66.8,59.1,3,223.0,0.1175,0.491,0.6085
2019-07-10 18:00:00,42.36,33.84,34.63,67.9,100.0,3,199.2,0.0195,0.523,0.5425
2019-07-10 19:00:00,0.0,32.9,32.9,68.7,20.0,3,213.1,0.0,0.501,0.501
2019-07-10 20:00:00,0.0,32.14,32.14,69.3,20.0,3,206.9,0.0,0.454,0.454
2019-07-10 21:00:00,0.0,31.48,31.48,69.8,20.0,3,195.0,0.0,0.379,0.379
2019-07-10 22:00:00,0.0,30.88,30.88,70.3,20.0,3,204.8,0.0,0.355,0.355
2019-07-10 23:00:00,0.0,30.41,30.41,70.7,20.0,3,212.7,0.0,0.317,0.317
2019-07-11 00:00:00,0.0,29.97,29.97,71.0,20.0,3,202.0,0.0,0.376,0.376
2019-07-11 01:00:00,0.0,29.56,29.56,71.3,20.0,3,215.8,0.0,0.457,0.457
2019-07-11 02:00:00,0.0,29.23,29.23,71.6,20.0,3,214.1,0.0,0.53,0.53
2019-07-11 03:00:00,0.0,28.78,28.78,72.0,20.0,3,213.0,0.0,0.488,0.488
2019-07-11 04:00:00,0.0,28.34,28.34,72.3,20.0,3,199.2,0.0,0.419,0.419
